,,,,Childhood Obesity Prevalence,,,,,,,
,,,,Reception (age 4-5 years),,,,Year 6 (age 10-11),,,
Codes,New Code,Borough,Names,2008/09 to 2010/11: % obese,2009/10 to 2011/12: % obese,2010/11 to 2012/13: % obese,2011/12 to 2013/14: % obese,2008/09 to 2010/11: % obese,2009/10 to 2011/12: % obese,2010/11 to 2012/13: % obese,2011/12 to 2013/14: % obese
00APGC,E05000268,Haringey,Bruce Grove,14.1,16.1,15.0,14.8,26.2,28.6,27.9,26.43
00APGD,E05000269,Haringey,Crouch End,5.4,4.3,3.2,2.4,12.1,13.0,9.8,11.59
00APGE,E05000270,Haringey,Fortis Green,4.4,3.9,4.7,4.6,9.5,10.7,10.9,9.24
00APGF,E05000271,Haringey,Harringay,13.1,10.7,8.6,7.8,23.3,25.8,28.8,25.94
00APGG,E05000272,Haringey,Highgate,5.5,5.8,4.1,3.8,10.6,12.6,17.4,14.89
00APGH,E05000273,Haringey,Hornsey,7.8,8.4,9.7,8.2,20.1,19.2,17.7,17.22
00APGJ,E05000274,Haringey,Muswell Hill,5.2,5.1,2.9,2.7,13.9,9.7,8.8,10.25
00APGK,E05000275,Haringey,Noel Park,14.1,13.1,14.6,14.2,28.6,29.5,29.8,31.29
00APGL,E05000276,Haringey,Northumberland Park,13.7,13.8,15.0,17.2,28.2,27.9,30.1,30.50
00APGM,E05000277,Haringey,St. Ann's,17.3,13.9,12.3,11.1,22.2,22.6,21.9,27.60
00APGN,E05000278,Haringey,Seven Sisters,15.8,14.7,12.4,10.7,24.7,23.5,26.5,28.57
00APGP,E05000279,Haringey,Stroud Green,8.0,6.8,6.7,5.8,17.0,19.0,18.4,18.10
00APGQ,E05000280,Haringey,Tottenham Green,16.2,16.7,15.0,13.9,27.6,27.7,28.1,28.50
00APGR,E05000281,Haringey,Tottenham Hale,13.7,17.6,17.0,16.5,25.1,28.7,29.0,28.83
00APGS,E05000282,Haringey,West Green,12.6,13.9,12.9,13.8,20.3,27.4,26.1,26.58
00APGT,E05000283,Haringey,White Hart Lane,15.9,17.5,17.0,16.2,26.3,28.0,28.5,26.94
00APGU,E05000284,Haringey,Woodside,12.2,11.7,12.5,12.0,23.3,21.9,21.9,23.50
00AQFY,E05000285,Harrow,Belmont,7.3,7.9,7.0,7.1,17.7,17.9,17.0,15.89
00AQFZ,E05000286,Harrow,Canons,11.5,13.1,12.1,13.1,18.1,17.8,18.3,20.00
00AQGA,E05000287,Harrow,Edgware,9.1,10.5,10.5,11.3,22.0,21.4,21.7,20.58
00AQGB,E05000288,Harrow,Greenhill,13.1,11.2,10.5,10.9,17.1,16.6,20.0,20.54
00AQGC,E05000289,Harrow,Harrow on the Hill,10.1,10.5,9.4,9.8,18.0,19.6,19.8,23.05
00AQGD,E05000290,Harrow,Harrow Weald,9.0,7.9,8.8,12.7,18.4,20.4,19.7,20.50
00AQGE,E05000291,Harrow,Hatch End,9.6,8.1,8.5,6.8,15.7,19.3,20.3,22.27
00AQGF,E05000292,Harrow,Headstone North,5.9,4.6,4.1,4.8,20.3,18.1,20.7,16.98
00AQGG,E05000293,Harrow,Headstone South,5.7,5.9,5.3,8.1,15.1,16.0,20.1,20.07
00AQGH,E05000294,Harrow,Kenton East,10.6,13.1,12.4,11.6,19.8,21.9,21.8,22.32
00AQGJ,E05000295,Harrow,Kenton West,10.6,11.0,9.6,10.4,13.8,18.3,19.9,21.77
00AQGK,E05000296,Harrow,Marlborough,9.7,9.6,11.4,10.9,19.6,20.3,19.0,24.19
00AQGL,E05000297,Harrow,Pinner,6.9,6.9,8.0,10.4,17.5,17.8,15.1,12.80
00AQGM,E05000298,Harrow,Pinner South,6.5,7.6,7.3,6.4,13.1,15.6,17.6,15.21
00AQGN,E05000299,Harrow,Queensbury,9.7,10.0,9.4,10.5,17.7,18.2,21.3,23.76
00AQGP,E05000300,Harrow,Rayners Lane,10.2,6.3,3.9,6.0,17.7,17.7,16.0,17.90
00AQGQ,E05000301,Harrow,Roxbourne,12.2,9.1,8.7,9.5,19.2,19.6,22.3,22.73
00AQGR,E05000302,Harrow,Roxeth,8.9,8.9,8.5,9.7,16.6,18.2,21.4,22.34
00AQGS,E05000303,Harrow,Stanmore Park,11.8,9.5,11.9,9.3,17.4,14.6,14.4,15.85
00AQGT,E05000304,Harrow,Wealdstone,9.3,11.2,10.6,11.8,20.7,20.5,19.8,23.29
00AQGU,E05000305,Harrow,West Harrow,8.4,7.2,5.9,7.3,23.5,22.2,19.9,20.64
00ARGC,E05000306,Havering,Brooklands,12.2,12.7,9.0,8.0,27.6,25.5,24.0,21.92
00ARGD,E05000307,Havering,Cranham,11.4,9.6,9.1,9.0,12.5,15.1,17.0,19.05
00ARGE,E05000308,Havering,Elm Park,10.4,9.8,9.1,11.0,21.8,22.3,21.0,23.41
00ARGF,E05000309,Havering,Emerson Park,8.8,10.1,9.6,10.5,14.0,17.6,18.3,19.59
00ARGG,E05000310,Havering,Gooshays,10.8,11.4,12.9,14.3,24.9,27.9,25.5,21.88
00ARGH,E05000311,Havering,Hacton,13.3,15.1,12.4,12.1,12.7,14.0,15.1,16.72
00ARGJ,E05000312,Havering,Harold Wood,10.0,8.6,8.1,7.7,17.7,17.3,17.7,17.10
00ARGK,E05000313,Havering,Havering Park,13.9,11.9,11.2,9.7,15.6,18.2,19.6,22.17
00ARGL,E05000314,Havering,Heaton,15.7,14.6,13.5,12.8,24.6,25.1,25.6,24.83
00ARGM,E05000315,Havering,Hylands,9.8,6.9,6.4,3.9,16.0,17.1,14.7,16.80
00ARGN,E05000316,Havering,Mawneys,13.5,13.1,9.4,10.6,21.8,21.8,19.9,21.77
00ARGP,E05000317,Havering,Pettits,8.5,10.0,9.7,9.7,16.9,15.9,12.4,11.59
00ARGQ,E05000318,Havering,Rainham and Wennington,10.4,12.2,13.7,13.6,23.4,24.3,24.3,23.97
00ARGR,E05000319,Havering,Romford Town,7.2,8.4,8.4,10.2,22.5,22.7,20.7,21.01
00ARGS,E05000320,Havering,St. Andrew's,7.8,7.3,9.8,11.5,19.1,20.5,17.6,18.49
00ARGT,E05000321,Havering,South Hornchurch,12.2,10.2,10.9,11.3,24.8,24.1,23.8,23.11
00ARGU,E05000322,Havering,Squirrel's Heath,10.4,9.9,10.0,10.4,15.7,19.2,19.5,22.73
00ARGW,E05000323,Havering,Upminster,7.7,7.4,6.3,6.8,11.1,12.1,13.1,13.51
00ASGG,E05000324,Hillingdon,Barnhill,11.8,10.8,10.4,11.5,25.1,25.4,27.2,27.12
00ASGH,E05000325,Hillingdon,Botwell,11.0,11.9,10.7,9.8,26.7,24.7,23.8,22.63
00ASGJ,E05000326,Hillingdon,Brunel,8.1,7.6,8.9,10.3,22.2,20.7,20.5,17.92
00ASGK,E05000327,Hillingdon,Cavendish,6.4,6.7,5.8,6.4,15.5,15.9,17.0,16.67
00ASGL,E05000328,Hillingdon,Charville,8.2,9.3,9.6,11.3,21.9,22.5,22.9,20.78
00ASGM,E05000329,Hillingdon,Eastcote and East Ruislip,6.6,7.9,7.7,5.9,12.9,11.6,12.9,12.09
00ASGN,E05000330,Hillingdon,Harefield,8.5,6.8,9.0,10.0,19.2,18.6,20.9,18.50
00ASGP,E05000331,Hillingdon,Heathrow Villages,9.5,10.5,10.7,12.8,22.8,23.3,24.9,23.19
00ASGQ,E05000332,Hillingdon,Hillingdon East,9.1,8.8,9.6,9.0,19.5,18.9,19.6,19.60
00ASGR,E05000333,Hillingdon,Ickenham,6.8,6.7,7.1,7.0,12.6,14.5,15.8,13.27
00ASGS,E05000334,Hillingdon,Manor,5.6,9.4,10.0,9.3,9.5,12.8,13.9,14.85
00ASGT,E05000335,Hillingdon,Northwood,6.5,7.3,6.8,4.1,10.6,9.7,14.0,13.86
00ASGU,E05000336,Hillingdon,Northwood Hills,6.8,8.3,8.3,8.3,15.8,16.9,17.7,20.64
00ASGW,E05000337,Hillingdon,Pinkwell,11.2,10.6,10.6,9.8,20.4,23.6,23.1,23.18
00ASGX,E05000338,Hillingdon,South Ruislip,11.8,12.8,11.4,9.3,18.1,19.5,18.2,19.35
00ASGY,E05000339,Hillingdon,Townfield,11.7,11.7,11.3,10.9,25.4,25.0,23.6,23.01
00ASGZ,E05000340,Hillingdon,Uxbridge North,6.5,7.8,7.5,7.4,14.1,15.0,17.9,14.58
00ASHA,E05000341,Hillingdon,Uxbridge South,12.7,10.9,11.8,12.3,22.6,19.4,17.1,20.92
00ASHB,E05000342,Hillingdon,West Drayton,13.2,12.5,10.9,10.0,23.1,25.5,23.6,22.69
00ASHC,E05000343,Hillingdon,West Ruislip,4.9,4.7,5.2,5.9,13.8,13.3,10.8,12.68
00ASHD,E05000344,Hillingdon,Yeading,11.9,11.0,10.5,10.4,26.5,22.4,23.4,23.69
00ASHE,E05000345,Hillingdon,Yiewsley,13.4,11.4,11.1,11.0,24.8,25.3,22.9,24.52
00ATFY,E05000346,Hounslow,Bedfont,14.9,13.3,12.1,11.7,23.3,23.4,24.6,28.25
00ATFZ,E05000347,Hounslow,Brentford,9.0,10.0,12.2,12.6,21.1,21.6,23.5,22.57
00ATGA,E05000348,Hounslow,Chiswick Homefields,8.5,7.7,9.0,6.7,16.0,17.1,20.3,16.92
00ATGB,E05000349,Hounslow,Chiswick Riverside,8.7,8.2,7.1,6.6,21.3,22.5,16.7,13.33
00ATGC,E05000350,Hounslow,Cranford,14.3,14.9,14.0,12.7,23.1,25.9,25.8,26.57
00ATGD,E05000351,Hounslow,Feltham North,15.3,15.0,13.6,12.7,25.9,23.8,27.5,25.94
00ATGE,E05000352,Hounslow,Feltham West,13.1,15.6,15.5,14.5,25.1,26.2,25.6,24.21
00ATGF,E05000353,Hounslow,Hanworth,13.0,13.3,13.3,13.1,22.5,24.5,26.6,27.13
00ATGG,E05000354,Hounslow,Hanworth Park,10.1,12.1,11.9,14.0,22.1,24.4,25.4,25.67
00ATGH,E05000355,Hounslow,Heston Central,14.9,13.1,13.4,13.5,22.7,24.6,27.2,29.43
00ATGJ,E05000356,Hounslow,Heston East,12.8,13.1,12.4,10.5,25.0,24.0,23.5,22.80
00ATGK,E05000357,Hounslow,Heston West,14.5,11.8,10.7,9.0,27.5,27.1,26.7,24.56
00ATGL,E05000358,Hounslow,Hounslow Central,12.1,12.3,11.5,11.8,22.1,19.8,20.4,22.19
00ATGM,E05000359,Hounslow,Hounslow Heath,14.8,12.1,11.8,10.8,27.1,25.7,25.6,24.73
00ATGN,E05000360,Hounslow,Hounslow South,10.2,11.0,10.6,9.3,24.1,21.9,19.8,16.57
00ATGP,E05000361,Hounslow,Hounslow West,12.9,11.6,10.2,10.7,26.6,27.1,23.7,27.37
00ATGQ,E05000362,Hounslow,Isleworth,13.8,14.7,12.3,10.7,21.5,19.0,20.6,20.72
00ATGR,E05000363,Hounslow,Osterley and Spring Grove,10.1,11.9,10.0,8.4,18.0,17.7,14.7,15.81
00ATGS,E05000364,Hounslow,Syon,13.5,13.3,11.7,9.7,22.0,21.5,22.6,23.59
00ATGT,E05000365,Hounslow,Turnham Green,8.7,9.7,6.7,7.3,18.4,17.4,13.5,15.69
00AUFX,E05000366,Islington,Barnsbury,10.0,9.2,8.3,9.9,23.3,26.5,22.8,23.44
00AUFY,E05000367,Islington,Bunhill,14.7,13.0,12.4,12.4,26.6,24.3,23.0,22.92
00AUFZ,E05000368,Islington,Caledonian,15.6,14.2,15.4,13.0,27.2,26.1,25.2,21.89
00AUGA,E05000369,Islington,Canonbury,14.9,10.9,9.6,9.1,26.6,25.7,24.4,22.68
00AUGB,E05000370,Islington,Clerkenwell,11.2,13.1,13.9,12.9,19.9,20.0,22.1,22.49
00AUGC,E05000371,Islington,Finsbury Park,14.8,11.7,12.3,11.8,26.7,26.1,25.9,27.16
00AUGD,E05000372,Islington,Highbury East,10.6,7.5,8.0,6.3,16.1,15.1,14.7,15.67
00AUGE,E05000373,Islington,Highbury West,9.6,10.5,10.6,11.4,21.3,20.1,19.0,17.67
00AUGF,E05000374,Islington,Hillrise,10.2,8.2,7.4,7.7,17.6,17.6,19.1,19.60
00AUGG,E05000375,Islington,Holloway,10.9,10.8,11.9,13.7,19.6,22.3,24.3,28.78
00AUGH,E05000376,Islington,Junction,10.6,12.1,10.5,8.6,21.0,18.6,15.7,15.77
00AUGJ,E05000377,Islington,Mildmay,13.1,10.4,10.4,13.9,24.6,26.2,21.7,24.38
00AUGK,E05000378,Islington,St. George's,10.0,10.8,10.2,8.7,26.0,26.6,27.3,22.18
00AUGL,E05000379,Islington,St. Mary's,9.4,9.7,10.0,11.4,20.4,24.5,21.2,21.81
00AUGM,E05000380,Islington,St. Peter's,13.5,9.8,9.4,9.1,27.4,26.5,21.9,22.86
00AUGN,E05000381,Islington,Tollington,9.7,10.3,9.8,9.1,19.8,20.0,21.2,24.14
00AWFY,E05000382,Kensington and Chelsea,Abingdon,4.8,6.1,4.5,n/a,24.1,23.4,22.2,n/a
00AWFZ,E05000383,Kensington and Chelsea,Brompton,n/a,n/a,n/a,n/a,23.7,23.1,21.8,n/a
00AWGA,E05000384,Kensington and Chelsea,Campden,n/a,n/a,n/a,5.2,23.7,23.1,21.8,21.4
00AWGB,E05000385,Kensington and Chelsea,Colville,9.0,10.3,15.9,14.0,27.4,26.7,27.1,22.0
00AWGC,E05000386,Kensington and Chelsea,Courtfield,n/a,n/a,n/a,n/a,23.7,23.1,21.8,n/a
00AWGD,E05000387,Kensington and Chelsea,Cremorne,7.0,7.5,8.1,11.0,27.7,24.6,24.0,21.1
00AWGE,E05000388,Kensington and Chelsea,Earl's Court,8.7,8.4,8.6,6.4,21.7,21.1,19.4,19.5
00AWGF,E05000389,Kensington and Chelsea,Golborne,9.6,8.9,12.2,13.3,28.2,26.5,23.8,20.6
00AWGG,E05000390,Kensington and Chelsea,Hans Town,16.4,12.7,10.0,n/a,24.7,20.6,12.3,n/a
00AWGH,E05000391,Kensington and Chelsea,Holland,12.5,13.1,12.7,12.0,20.2,15.7,16.2,16.0
00AWGJ,E05000392,Kensington and Chelsea,Norland,n/a,6.0,7.9,n/a,26.1,29.8,30.1,23.0
00AWGK,E05000393,Kensington and Chelsea,Notting Barns,11.4,11.6,11.7,n/a,23.8,25.4,18.7,23.9
00AWGL,E05000394,Kensington and Chelsea,Pembridge,n/a,n/a,n/a,n/a,19.6,19.6,19.6,n/a
00AWGM,E05000395,Kensington and Chelsea,Queen's Gate,n/a,n/a,n/a,n/a,23.7,23.1,21.8,n/a
00AWGN,E05000396,Kensington and Chelsea,Redcliffe,n/a,5.8,n/a,n/a,15.1,17.0,17.0,23.9
00AWGP,E05000397,Kensington and Chelsea,Royal Hospital,n/a,n/a,n/a,n/a,23.7,23.1,21.8,30.8
00AWGQ,E05000398,Kensington and Chelsea,St. Charles,9.9,8.8,8.8,n/a,23.4,24.1,23.3,23.7
00AWGR,E05000399,Kensington and Chelsea,Stanley,n/a,n/a,n/a,7.7,20.4,20.4,19.0,18.6
00AXFX,E05000400,Kingston upon Thames,Alexandra,9.6,9.4,7.8,7.6,16.2,18.5,16.9,20.56
00AXFY,E05000401,Kingston upon Thames,Berrylands,3.6,4.5,4.5,4.6,14.5,10.4,8.3,8.59
00AXFZ,E05000402,Kingston upon Thames,Beverley,6.5,5.1,6.4,6.5,15.9,16.0,15.8,13.07
00AXGA,E05000403,Kingston upon Thames,Canbury,6.3,4.7,4.6,3.8,10.7,8.5,10.9,12.05
00AXGB,E05000404,Kingston upon Thames,Chessington North and Hook,9.3,10.0,10.3,9.8,20.1,20.3,23.1,23.81
00AXGC,E05000405,Kingston upon Thames,Chessington South,8.0,8.3,6.7,8.1,17.3,19.9,22.6,24.61
00AXGD,E05000406,Kingston upon Thames,Coombe Hill,6.8,4.3,4.4,4.9,15.5,14.6,17.9,21.39
00AXGE,E05000407,Kingston upon Thames,Coombe Vale,7.3,6.5,6.0,5.2,13.4,13.4,11.6,12.67
00AXGF,E05000408,Kingston upon Thames,Grove,5.5,4.2,4.1,6.0,13.1,13.5,14.5,18.90
00AXGG,E05000409,Kingston upon Thames,Norbiton,9.8,9.7,11.8,11.3,23.0,22.1,21.8,19.58
00AXGH,E05000410,Kingston upon Thames,Old Malden,8.2,7.6,6.4,6.7,20.7,18.9,18.2,16.38
00AXGJ,E05000411,Kingston upon Thames,St. James,11.3,9.0,9.2,5.9,18.9,17.3,16.9,14.81
00AXGK,E05000412,Kingston upon Thames,St. Mark's,n/a,4.1,3.6,2.9,12.1,13.8,8.7,8.74
00AXGL,E05000413,Kingston upon Thames,Surbiton Hill,n/a,3.3,4.0,4.2,14.9,13.5,11.1,9.84
00AXGM,E05000414,Kingston upon Thames,Tolworth and Hook Rise,9.6,6.9,4.5,4.9,16.7,16.7,17.3,15.18
00AXGN,E05000415,Kingston upon Thames,Tudor,4.7,4.8,3.9,3.3,9.7,9.3,12.1,11.62
00AYFZ,E05000416,Lambeth,Bishop's,11.5,11.3,16.0,15.6,24.6,24.4,21.9,22.22
00AYGA,E05000417,Lambeth,Brixton Hill,12.6,8.5,8.1,9.9,22.0,17.0,20.2,20.23
00AYGB,E05000418,Lambeth,Clapham Common,12.0,10.9,11.3,12.7,20.5,22.4,21.7,20.23
00AYGC,E05000419,Lambeth,Clapham Town,12.2,10.0,12.8,12.0,17.9,20.6,22.6,24.45
00AYGD,E05000420,Lambeth,Coldharbour,13.8,14.0,13.6,12.9,23.5,23.4,21.4,24.34
00AYGE,E05000421,Lambeth,Ferndale,18.5,17.4,18.6,15.2,26.2,27.5,32.2,32.61
00AYGF,E05000422,Lambeth,Gipsy Hill,12.7,12.0,12.7,13.3,25.1,27.2,27.8,27.46
00AYGG,E05000423,Lambeth,Herne Hill,10.1,11.0,9.5,9.9,21.9,16.8,18.7,19.54
00AYGH,E05000424,Lambeth,Knight's Hill,9.4,8.3,8.1,9.1,27.3,23.3,20.1,21.33
00AYGJ,E05000425,Lambeth,Larkhall,14.4,13.8,11.4,10.8,31.2,29.5,29.9,28.57
00AYGK,E05000426,Lambeth,Oval,17.0,13.0,9.7,9.9,26.5,24.9,25.5,25.22
00AYGL,E05000427,Lambeth,Prince's,12.7,11.2,10.0,10.0,28.0,29.4,26.9,23.90
00AYGM,E05000428,Lambeth,St. Leonard's,11.6,9.4,9.1,8.8,22.0,21.0,20.1,20.91
00AYGN,E05000429,Lambeth,Stockwell,18.4,15.5,15.2,15.0,32.4,30.7,25.3,25.67
00AYGP,E05000430,Lambeth,Streatham Hill,11.1,10.7,12.7,13.2,23.0,21.2,19.1,20.87
00AYGQ,E05000431,Lambeth,Streatham South,11.8,11.4,9.9,9.5,24.7,25.3,24.3,23.87
00AYGR,E05000432,Lambeth,Streatham Wells,10.1,10.8,9.5,9.6,21.7,22.4,22.1,20.94
00AYGS,E05000433,Lambeth,Thornton,11.8,9.8,8.8,9.7,27.6,28.9,26.0,26.58
00AYGT,E05000434,Lambeth,Thurlow Park,12.2,9.9,10.6,8.9,23.6,19.2,19.7,18.18
00AYGU,E05000435,Lambeth,Tulse Hill,14.0,12.0,11.8,13.6,26.1,27.5,27.7,27.10
00AYGW,E05000436,Lambeth,Vassall,16.4,18.5,17.5,15.4,28.4,28.4,29.3,27.73
00AZGD,E05000437,Lewisham,Bellingham,13.3,12.4,12.1,11.9,27.6,28.4,28.8,28.17
00AZGE,E05000438,Lewisham,Blackheath,8.4,10.3,11.1,9.6,22.1,21.7,20.9,22.56
00AZGF,E05000439,Lewisham,Brockley,9.1,9.0,7.9,9.8,24.7,27.5,25.6,24.81
00AZGG,E05000440,Lewisham,Catford South,11.8,11.7,10.2,10.5,25.6,24.7,22.7,23.50
00AZGH,E05000441,Lewisham,Crofton Park,10.2,8.3,7.1,6.8,20.2,21.5,20.8,19.60
00AZGJ,E05000442,Lewisham,Downham,13.9,13.4,10.9,12.2,26.1,27.1,26.4,26.72
00AZGK,E05000443,Lewisham,Evelyn,14.7,15.6,12.8,13.4,27.1,27.3,27.0,27.02
00AZGL,E05000444,Lewisham,Forest Hill,8.5,10.1,10.1,9.0,19.3,20.2,20.7,22.03
00AZGM,E05000445,Lewisham,Grove Park,14.9,14.2,12.3,10.6,26.0,25.1,24.2,24.21
00AZGN,E05000446,Lewisham,Ladywell,11.4,9.4,6.7,7.3,22.3,24.8,25.7,26.85
00AZGP,E05000447,Lewisham,Lee Green,8.3,9.1,8.6,8.6,17.6,19.7,16.8,18.80
00AZGQ,E05000448,Lewisham,Lewisham Central,12.7,10.8,11.4,12.0,22.3,21.3,26.0,25.26
00AZGR,E05000449,Lewisham,New Cross,15.4,16.4,16.4,15.6,28.4,29.5,28.1,27.47
00AZGS,E05000450,Lewisham,Perry Vale,12.4,11.7,9.8,9.7,22.8,22.9,23.4,23.97
00AZGT,E05000451,Lewisham,Rushey Green,14.7,13.1,13.8,13.7,24.2,20.8,20.7,20.05
00AZGU,E05000452,Lewisham,Sydenham,11.1,10.5,10.3,10.6,22.6,26.1,26.2,27.49
00AZGW,E05000453,Lewisham,Telegraph Hill,15.1,12.8,11.8,11.3,22.8,24.2,23.0,23.40
00AZGX,E05000454,Lewisham,Whitefoot,14.2,14.6,14.3,12.6,24.3,26.1,25.3,24.88
00BAFX,E05000455,Merton,Abbey,5.4,5.3,5.4,4.1,18.3,18.6,15.6,14.75
00BAFY,E05000456,Merton,Cannon Hill,8.2,7.5,5.9,6.2,15.4,20.8,24.3,22.00
00BAFZ,E05000457,Merton,Colliers Wood,10.1,9.4,10.0,10.5,24.9,23.3,18.7,17.26
00BAGA,E05000458,Merton,Cricket Green,12.6,11.5,11.7,11.9,23.4,25.3,23.8,24.01
00BAGB,E05000459,Merton,Dundonald,2.9,3.3,2.6,n/a,6.7,7.2,10.5,11.92
00BAGC,E05000460,Merton,Figge's Marsh,13.3,14.9,14.4,13.5,19.8,24.3,25.4,26.96
00BAGD,E05000461,Merton,Graveney,10.7,13.5,13.7,12.4,24.0,23.6,25.7,27.16
00BAGE,E05000462,Merton,Hillside,n/a,7.4,n/a,5.1,19.3,20.0,20.2,n/a
00BAGF,E05000463,Merton,Lavender Fields,8.1,9.2,10.6,12.7,23.1,25.7,22.4,25.48
00BAGG,E05000464,Merton,Longthornton,9.1,11.6,13.5,14.6,21.8,21.5,20.8,23.50
00BAGH,E05000465,Merton,Lower Morden,8.7,10.3,8.1,9.3,13.5,15.2,18.0,18.15
00BAGJ,E05000466,Merton,Merton Park,7.3,5.7,4.9,4.7,14.8,10.0,12.6,11.46
00BAGK,E05000467,Merton,Pollards Hill,16.0,15.3,13.2,10.9,22.6,24.9,24.0,26.20
00BAGL,E05000468,Merton,Ravensbury,10.0,11.3,11.2,12.4,18.6,19.7,21.4,24.21
00BAGM,E05000469,Merton,Raynes Park,3.7,n/a,3.2,2.0,12.0,14.5,14.6,11.83
00BAGN,E05000470,Merton,St. Helier,6.9,9.1,8.8,11.9,22.7,21.9,22.3,21.77
00BAGP,E05000471,Merton,Trinity,6.8,7.8,6.8,6.4,19.4,15.8,19.2,17.14
00BAGQ,E05000472,Merton,Village,n/a,n/a,n/a,n/a,19.3,20.0,20.2,n/a
00BAGR,E05000473,Merton,West Barnes,6.3,6.7,5.3,5.5,19.8,19.4,20.0,18.00
00BAGS,E05000474,Merton,Wimbledon Park,6.8,5.5,4.2,4.2,16.2,14.6,12.8,13.30
00BBGB,E05000475,Newham,Beckton,14.3,13.2,13.1,13.0,28.0,28.2,24.0,21.40
00BBGC,E05000476,Newham,Boleyn,12.5,11.8,10.4,13.0,22.8,24.7,27.3,29.07
00BBGD,E05000477,Newham,Canning Town North,16.9,18.2,17.6,15.0,26.8,28.1,29.0,29.55
00BBGE,E05000478,Newham,Canning Town South,16.6,13.7,13.6,14.3,27.2,26.9,27.5,27.80
00BBGF,E05000479,Newham,Custom House,15.2,14.2,13.0,12.2,24.6,25.2,24.7,26.52
00BBGG,E05000480,Newham,East Ham Central,13.1,12.7,14.1,13.4,24.2,24.3,26.5,26.13
00BBGH,E05000481,Newham,East Ham North,14.6,12.8,12.8,10.7,24.2,24.2,22.5,24.89
00BBGJ,E05000482,Newham,East Ham South,13.5,11.9,10.4,10.4,26.7,27.1,26.2,26.55
00BBGK,E05000483,Newham,Forest Gate North,11.1,13.6,15.4,16.2,27.3,26.4,26.0,24.31
00BBGL,E05000484,Newham,Forest Gate South,13.2,13.3,11.7,10.7,20.7,20.9,26.9,27.70
00BBGM,E05000485,Newham,Green Street East,12.3,11.3,9.9,9.5,23.3,22.9,25.0,25.82
00BBGN,E05000486,Newham,Green Street West,13.4,13.2,12.9,12.6,23.5,21.8,22.9,20.77
00BBGP,E05000487,Newham,Little Ilford,10.0,9.7,11.6,12.8,25.1,27.8,27.2,26.53
00BBGQ,E05000488,Newham,Manor Park,8.6,9.3,9.2,10.9,24.3,23.0,24.7,26.05
00BBGR,E05000489,Newham,Plaistow North,13.2,14.6,13.8,13.0,24.2,22.5,22.4,23.73
00BBGS,E05000490,Newham,Plaistow South,15.1,15.5,15.1,14.7,27.7,29.7,26.5,27.61
00BBGT,E05000491,Newham,Royal Docks,13.0,15.1,14.0,12.4,26.2,27.1,33.0,31.35
00BBGU,E05000492,Newham,Stratford and New Town,13.6,11.5,11.1,11.3,27.8,26.2,23.6,23.04
00BBGW,E05000493,Newham,Wall End,14.3,12.6,11.5,10.2,23.7,25.0,26.4,24.32
00BBGX,E05000494,Newham,West Ham,14.1,13.9,14.7,14.5,25.3,24.9,26.4,27.22
00BCFY,E05000495,Redbridge,Aldborough,11.0,11.3,12.5,11.5,22.2,19.3,22.0,21.43
00BCFZ,E05000496,Redbridge,Barkingside,10.5,7.9,8.3,7.6,20.1,21.3,20.5,21.51
00BCGA,E05000497,Redbridge,Bridge,12.8,16.7,15.7,9.6,19.6,18.6,16.3,17.89
00BCGB,E05000498,Redbridge,Chadwell,12.1,12.5,12.4,13.6,23.2,23.2,24.9,27.39
00BCGC,E05000499,Redbridge,Church End,9.0,10.3,10.2,7.9,13.9,14.5,17.7,15.60
00BCGD,E05000500,Redbridge,Clayhall,7.6,7.9,7.7,6.9,21.7,23.7,22.6,23.14
00BCGE,E05000501,Redbridge,Clementswood,14.6,13.8,11.0,10.9,20.6,22.0,21.9,20.88
00BCGF,E05000502,Redbridge,Cranbrook,10.8,11.0,9.6,12.2,21.8,21.9,21.2,18.66
00BCGG,E05000503,Redbridge,Fairlop,14.5,13.1,11.1,11.3,23.3,27.3,26.6,26.47
00BCGH,E05000504,Redbridge,Fullwell,12.5,9.6,9.3,9.8,25.3,26.7,27.7,26.26
00BCGJ,E05000505,Redbridge,Goodmayes,13.8,16.2,14.1,13.0,23.8,25.2,24.4,22.49
00BCGK,E05000506,Redbridge,Hainault,11.5,9.9,9.9,9.7,24.0,26.2,24.7,26.17
00BCGL,E05000507,Redbridge,Loxford,13.4,12.9,12.0,11.8,24.0,24.8,25.6,25.71
00BCGM,E05000508,Redbridge,Mayfield,11.1,12.1,12.2,12.6,26.4,26.9,24.7,23.12
00BCGN,E05000509,Redbridge,Monkhams,6.2,7.9,8.7,7.5,17.4,16.8,14.5,12.32
00BCGP,E05000510,Redbridge,Newbury,13.7,15.6,14.3,14.9,22.1,22.6,22.2,22.38
00BCGQ,E05000511,Redbridge,Roding,11.5,12.3,9.9,8.9,19.3,21.9,21.6,21.28
00BCGR,E05000512,Redbridge,Seven Kings,11.2,10.8,11.0,8.9,24.1,24.8,25.9,26.11
00BCGS,E05000513,Redbridge,Snaresbrook,9.3,9.0,7.1,5.6,18.8,16.5,18.2,13.79
00BCGT,E05000514,Redbridge,Valentines,10.9,9.0,10.2,9.7,21.3,23.3,23.7,24.56
00BCGU,E05000515,Redbridge,Wanstead,10.3,10.7,10.7,9.5,21.4,20.4,19.6,18.59
